venue,base,pass,ts,ok,mid,spread_bps,n_bid,n_ask,depth_bid_10,depth_bid_25,depth_bid_50,depth_bid_100,depth_ask_10,depth_ask_25,depth_ask_50,depth_ask_100,slip_bid_500,slip_bid_1000,slip_bid_2500,slip_bid_5000,slip_bid_10000,slip_bid_25000,slip_ask_500,slip_ask_1000,slip_ask_2500,slip_ask_5000,slip_ask_10000,slip_ask_25000,fill_bid_500,fill_bid_1000,fill_bid_2500,fill_bid_5000,fill_bid_10000,fill_bid_25000,fill_ask_500,fill_ask_1000,fill_ask_2500,fill_ask_5000,fill_ask_10000,fill_ask_25000,window,session,err
bybit,AR,1,1788469225,1,2.7145,3.68392,200,200,327.704,2593.4937,10063.2582,14953.0247,1213.2935,3261.933,11076.4861,16224.3572,8.59,12.009,17.278,25.485,34.735,70.346,2.914,5.306,11.578,20.731,32.231,69.776,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bitget,TAO,1,1788469225,1,229.51,1.742843,100,100,52978.00695,215855.35941,360327.80374,366336.92724,40367.23782,218684.68702,945692.87887,1028034.46354,1.404,1.573,2.163,2.606,3.072,5.046,1.29,1.832,2.301,2.651,3.011,4.908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,BTW,1,1788469225,1,0.49035,8.157439,200,200,460.6823,1488.558,3428.4351,6058.4872,260.0373,1954.8445,4843.7258,8776.0744,5.731,10.857,20.398,36.682,75.825,140.725,8.642,12.014,18.895,29.292,58.588,61.276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4156,W10_20u_us,us,
bybit,KAS,1,1788469225,1,0.02984,6.702413,200,200,2521.9999,22310.6694,49527.0474,125263.7569,1002.3727,16805.7551,39045.1708,113598.5661,4.252,5.477,6.212,8.117,11.191,17.943,6.152,6.427,8.601,10.166,13.151,21.737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,FIL,1,1788469225,1,0.7985,2.504696,200,200,12520.53094,45162.96212,258199.84021,513349.67901,13476.09025,45600.0592,253784.10519,492473.05721,2.446,2.62,3.725,5.409,6.994,10.61,1.252,1.565,2.364,3.59,4.88,7.953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,KITE,1,1788469225,1,0.136785,6.579669,200,200,152.72209,4208.97556,8502.78146,11855.33712,381.63065,4001.2097,9077.81457,14141.7603,11.903,15.758,19.446,22.425,34.584,126.977,8.242,11.524,17.714,21.39,30.775,124.033,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,LDO,1,1788469225,1,0.3972,5.035247,200,200,3873.39245,20708.8869,229393.59719,417994.0844,10206.47533,35470.94562,214274.1815,383918.09455,3.25,4.143,4.831,6.758,10.744,17.067,2.518,3.318,4.348,4.692,6.109,10.818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,ONDO,1,1788469225,1,0.36745,2.721459,200,200,75124.4855,238858.8077,518371.2952,1003528.0076,101119.669,264113.6954,493692.1066,889791.1392,1.361,1.361,2.977,3.53,3.806,5.304,1.361,1.361,1.361,1.361,1.361,2.964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,MAGMA,1,1788469225,1,0.3474,5.757052,200,200,118.3807,1586.7125,5123.5266,18467.9359,1239.6792,5188.1439,10391.9594,24327.6908,10.697,14.219,20.659,31.145,44.933,76.711,5.451,6.446,9.212,11.814,24.449,54.245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,POWER,1,1788469225,1,0.08717,9.177469,200,200,115.41981,743.2524,1840.81356,5675.97088,0.61047,546.25759,2315.73801,4623.78345,11.568,17.944,33.61,55.752,120.078,275.983,16.376,22.205,32.561,58.366,171.196,171.196,1.0,1.0,1.0,1.0,1.0,0.814,1.0,1.0,1.0,1.0,0.9708,0.3883,W10_20u_us,us,
bybit,TAO,1,1788469225,1,229.625,0.435493,200,200,46723.2143,246024.92273,632326.84026,1162785.10925,81254.4048,229048.05248,411765.86467,761670.05913,0.699,1.112,1.813,2.616,3.656,5.589,0.366,0.623,0.902,1.458,2.241,3.518,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,RIVER,1,1788469225,1,1.3025,7.677543,200,200,647.094,2455.5422,5925.4279,7950.9328,9.2513,2131.132,5561.7803,10705.7388,3.839,6.546,13.192,22.329,52.222,154.369,11.374,11.445,15.906,24.836,47.732,158.286,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,RUNE,1,1788469225,1,0.4908,4.07498,200,200,100.69238,2390.43442,35068.4883,149929.02719,337.29885,2226.05712,35360.0714,147853.24963,12.068,15.563,20.769,29.882,38.372,43.859,7.944,11.058,17.028,26.797,36.445,43.079,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,UAI,1,1788469225,1,0.34465,2.901494,200,200,493.8985,3026.3311,5833.6683,12620.8868,309.9784,2265.8207,6335.6351,12068.0467,6.709,8.621,13.328,22.356,41.838,103.573,6.981,10.716,18.156,25.274,47.768,147.587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,XMR,1,1788469225,1,524.4,0.381388,200,200,4668.964,59470.4369,180683.7866,180683.7866,6950.9807,63382.0791,272014.4541,272014.4541,2.657,4.032,6.091,7.559,9.3,13.162,0.191,0.191,0.305,2.168,6.119,10.565,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,USELESS,1,1788469225,1,0.18742,3.201366,200,200,1950.04294,14916.48286,60650.9388,160197.17028,3725.14233,17350.3013,71937.06867,156883.2022,3.941,5.184,7.826,10.388,13.488,21.508,3.825,4.821,6.41,8.346,11.906,19.213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,WIF,1,1788469225,1,0.21455,4.660918,200,200,15742.5017,66720.9253,167988.1611,334588.1912,14110.8832,65839.8414,171057.6959,283186.8903,2.33,2.33,2.33,3.626,5.309,8.043,5.799,6.395,6.753,6.872,6.932,8.999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,ZRO,1,1788469225,1,1.109,1.803427,200,200,2568.34907,26165.39889,41787.08991,140028.51177,8935.22998,22232.54145,33656.75588,79305.65873,0.902,1.578,5.869,8.332,10.299,14.171,0.978,1.992,4.483,5.936,7.719,13.982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
bybit,ZEN,1,1788469225,1,5.9445,5.046682,200,200,614.305,2701.9904,7596.6739,12882.1152,694.8448,2424.1858,7226.4471,11884.2804,5.008,8.224,13.871,24.048,37.905,98.447,6.948,8.984,15.18,25.718,41.8,78.08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
dydx,ICP,1,1788469225,1,2.53855,38.21079,32,49,0,15294.17331,22575.08431,36775.12191,0,22452.6761,36652.14292,65052.1504,19.105,19.105,19.105,19.105,19.105,25.309,19.105,19.105,19.105,19.105,19.105,22.064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
dydx,FIL,1,1788469225,1,0.7994,45.033775,47,64,0,18201.8241,24001.8146,35602.0386,0,15371.8232,15553.8772,21353.5402,22.517,22.517,22.517,22.517,22.517,31.874,22.517,22.517,22.517,22.517,22.517,40.929,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
dydx,MORPHO,1,1788469225,1,2.525,79.207921,19,12,0,0,1000.97,1000.97,0,0,998.79,998.79,39.604,39.604,1147.306,1543.95,1742.272,1861.265,39.604,42.521,1131.084,1543.76,1750.098,1873.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
dydx,ONDO,1,1788469225,1,0.36895,51.497493,49,34,0,0,7099.824,49699.8694,0,0,7099.8606,49699.962,25.749,25.749,25.749,25.749,32.779,50.242,25.749,25.749,25.749,25.749,32.868,50.627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
dydx,SPX,1,1788469225,1,0.5884,1216.859279,37,31,0,0,0,0,0,0,0,0,618.505,621.115,622.681,623.203,623.464,623.621,608.43,608.43,608.43,608.43,608.43,608.43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
dydx,TAO,1,1788469226,1,230.175,36.928424,56,52,0,15432.5737,46298.8613,833108.4408,0,65528.9706,79776.7552,1726534.1098,18.464,18.464,18.464,18.464,19.469,29.806,18.464,18.464,18.464,18.464,18.464,18.464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
dydx,LDO,1,1788469225,1,0.39725,52.863436,51,49,0,0,18014.9115,23815.028,0,0,3070.3953,8870.3363,26.432,26.432,26.432,26.432,26.432,41.356,26.432,26.432,26.432,38.738,54.467,100.452,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
dydx,XMR,1,1788469226,1,518.0,540.540541,46,29,0,0,0,0,0,0,0,0,270.27,270.27,270.27,270.27,270.27,270.27,270.27,273.033,379.172,416.999,435.913,447.261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
dydx,ZEN,1,1788469226,1,5.947,60.534723,23,26,0,0,1002.001,1002.001,0,0,1002.12,1002.12,30.267,30.267,1078.605,1458.253,1648.077,1761.972,30.267,30.796,997.307,1354.547,1533.167,1640.339,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
dydx,ZEC,1,1788469226,1,959.45,44.191985,94,54,0,9286.091,20658.326,1380111.251,0,19808.342,1370777.709,1593582.189,22.096,22.096,22.096,22.096,23.32,35.177,22.096,22.096,22.096,22.096,22.096,22.729,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
dydx,RUNE,1,1788469225,1,0.4921,56.899004,34,25,0,0,11700.146,27300.3544,0,0,11700.0891,27299.9536,28.45,28.45,28.45,30.662,34.636,57.497,28.45,28.45,28.45,31.61,37.142,61.07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
dydx,WIF,1,1788469226,1,0.21462,47.52586,43,42,0,17283.79469,17283.79469,31483.77761,0,12216.05681,36651.55425,65051.6565,23.763,23.763,23.763,23.763,23.763,32.181,23.763,23.763,23.763,23.763,23.991,27.897,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
hl,ONDO,1,1788469227,1,0.36775,1.087695,20,20,41461.07449,41461.07449,41461.07449,41461.07449,65687.9457,65687.9457,65687.9457,65687.9457,0.544,0.544,1.295,1.933,2.462,4.054,0.544,0.544,0.634,1.865,2.972,4.71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
okx,USELESS,1,1788469227,1,0.187185,4.808078,400,400,338.55644,2293.03079,6038.45774,14840.35696,593.08155,2096.91152,5931.97887,14599.21345,8.379,10.08,16.339,26.091,42.393,84.08,7.308,9.702,17.478,27.811,43.771,100.291,1.0,1.0,1.0,1.0,1.0,0.8385,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
dydx,ZRO,1,1788469227,1,1.1105,81.044575,40,29,0,0,8699.796,20299.932,0,0,2900.115,8699.579,40.522,40.522,40.522,40.522,46.217,118.476,40.522,40.522,40.522,48.128,60.602,140.667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,FET,2,1788469272,1,0.1591,25.14142,47,61,0,40169.2219,46323.5363,54350.3861,0,5231.7016,7846.668,12169.4157,12.571,12.571,12.571,12.571,12.571,12.707,12.571,12.571,15.805,17.33,30.616,153.943,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,BTW,2,1788469272,1,0.492905,12.37561,322,224,1391.98732,4266.25009,14457.98766,21363.09435,5930.54676,10812.30835,14791.59614,36292.9337,6.188,6.188,10.735,16.79,25.452,55.61,6.188,6.188,6.188,6.188,10.046,39.944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,FIL,2,1788469272,1,0.8005,12.492192,20,15,1340.16,16077.715,23384.7715,33937.7984,774.9675,6133.7711,7993.863,14523.2465,6.246,6.246,12.037,15.388,17.063,25.504,6.246,9.063,14.868,16.803,28.816,148.242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,ICP,2,1788469272,1,2.5395,3.937783,99,73,10407.174,19236.579,25415.787,30065.502,10279.889,10959.246,19898.615,25532.317,3.727,5.844,8.244,9.044,9.444,18.228,1.969,1.969,1.969,3.815,4.861,29.841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,KITE,2,1788469272,1,0.13701,2.919495,65,43,4471.35213,12513.24163,23972.4034,24082.37372,2252.08757,4642.5908,7660.13708,10524.5727,6.15,7.819,8.821,9.231,11.275,29.518,1.46,2.373,5.91,12.882,33.912,190.234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,KAS,2,1788469272,1,0.02993,26.729034,24,18,0,2818.95431,16422.28673,19169.96368,0,2534.6669,6766.17102,8959.25898,13.365,13.365,14.971,25.153,32.623,83.742,13.365,13.365,15.058,20.832,43.375,289.82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,AR,2,1788469272,1,2.7235,18.35873,24,12,303.3915,2989.45,11116.7713,12653.7249,1548.9132,10672.6357,11661.1618,12446.694,10.621,11.736,15.713,24.068,29.475,453.579,9.179,9.179,13.376,18.354,21.11,256.509,1.0,1.0,1.0,1.0,1.0,0.7784,1.0,1.0,1.0,1.0,1.0,0.6463,W10_20u_us,us,
aster,LDO,2,1788469272,1,0.3974,10.065425,72,29,1477.584,11444.8967,14638.8457,15465.0399,2612.6296,13236.0199,18585.4323,18591.0337,5.033,5.033,9.146,12.651,15.133,214.734,5.033,5.033,5.033,7.437,8.751,140.765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9578,W10_20u_us,us,
aster,MAGMA,2,1788469272,1,0.34612,1.155669,84,175,3738.52837,6436.54032,9141.67376,17224.00652,49.84416,1457.00982,4685.56109,13197.2972,0.578,0.578,1.188,5.881,21.019,105.032,13.692,15.867,23.558,34.904,53.638,127.984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,MORPHO,2,1788469272,1,2.5491,216.547017,24,15,0,0,0,0,0,0,0,0,109.754,109.798,110.374,120.87,190.876,292.243,108.644,108.655,110.524,113.518,116.318,256.344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,ONDO,2,1788469272,1,0.36765,8.159935,134,183,6742.02844,19605.2431,23331.15889,35232.61225,21681.49564,28222.18593,36901.38569,48304.80197,4.08,4.08,4.453,5.667,8.867,21.31,4.08,4.08,4.08,4.08,4.545,7.726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,SPX,2,1788469272,1,0.58825,25.499363,15,8,0,4185.5532,16301.2258,17284.0184,0,1812.353,5391.3095,6491.2598,12.75,12.75,14.336,17.441,23.595,761.397,12.75,12.75,17.91,24.68,896.779,896.779,1.0,1.0,1.0,1.0,1.0,0.828,1.0,1.0,1.0,1.0,0.806,0.3224,W10_20u_us,us,
aster,RIVER,2,1788469272,1,1.304,15.337423,105,124,2044.7979,8377.4557,16516.6328,24815.2249,1084.8465,15420.8437,41816.6017,52050.4746,7.669,7.669,9.06,13.526,19.499,42.187,7.669,7.669,12.012,13.675,14.506,21.852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,UAI,2,1788469272,1,0.3454,17.371164,81,122,205.6796,6080.0582,11004.3652,34216.4119,9.6796,4179.6127,20079.6607,35754.4618,10.9,12.688,13.761,16.398,24.161,48.633,12.84,13.658,16.156,19.728,27.872,40.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,TAO,2,1788469272,1,229.47,2.614721,125,118,29499.03814,91222.67941,153178.8411,159744.88889,12296.32423,69331.02714,101740.66892,104550.77139,2.552,2.801,3.453,4.123,4.982,6.92,1.612,2.789,3.731,4.529,6.471,9.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,USELESS,2,1788469272,1,0.187635,0.53295,78,71,76.34691,3330.19955,14050.07761,28109.30066,2156.01612,3849.85076,17343.78767,23007.55521,14.09,17.038,19.793,23.002,27.517,43.041,4.915,6.321,8.336,14.634,26.093,50.185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,POWER,2,1788469272,1,0.08704,32.169118,43,28,0,1234.69059,2316.81628,3201.33382,0,1172.97844,1384.65319,2148.16875,19.472,20.651,35.432,253.065,631.578,961.068,20.017,20.923,58.046,402.532,750.455,750.455,1.0,1.0,1.0,1.0,1.0,0.4521,1.0,1.0,1.0,1.0,0.9559,0.3824,W10_20u_us,us,
aster,WIF,2,1788469272,1,0.21465,13.97624,49,34,5713.57215,13864.86811,16741.61125,17295.61899,999.97992,11443.62642,12451.16224,19400.05139,6.988,6.988,6.988,6.988,8.983,54.917,6.988,6.995,12.581,14.443,15.375,63.868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,ZEN,2,1788469272,1,5.9605,25.165674,13,16,0,1522.1821,14583.0626,15316.2062,0,4735.2207,5906.9306,6626.0908,12.583,12.583,17.822,21.913,23.959,397.127,12.583,13.503,18.783,21.223,322.374,322.374,1.0,1.0,1.0,1.0,1.0,0.7584,1.0,1.0,1.0,1.0,0.9886,0.3954,W10_20u_us,us,
aster,XMR,2,1788469272,1,523.535,2.48312,298,185,10737.05334,30150.0675,61969.64326,113919.86124,816.67606,5797.40655,35361.04216,121504.49689,1.242,1.303,1.381,1.407,1.739,9.731,4.346,7.038,11.556,15.13,20.323,24.597,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,ZRO,2,1788469272,1,1.1117,17.990465,142,230,127.61943,2297.58894,17637.26734,21644.37862,604.75245,5132.06683,5520.17107,7557.95071,11.825,14.88,17.435,22.753,25.769,65.897,8.995,10.468,16.941,19.714,89.31,448.041,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
aster,龙虾,2,1788469273,1,0.073462,20.690969,233,47,0,11549.710569,20128.894385,31231.099043,0,3278.744588,7719.770639,16224.2519,10.345,10.345,10.345,10.345,10.345,28.558,10.345,10.345,13.389,20.13,34.707,173.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
binance,AR,2,1788469273,1,2.7235,3.671746,943,1000,2986.9515,11230.1689,39926.6836,107474.229,6633.8689,22656.6045,57897.1331,122974.7311,4.29,5.36,7.652,9.892,14.364,24.711,1.836,3.582,5.409,7.294,9.976,17.142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
binance,FET,2,1788469273,1,0.15905,6.287331,627,1000,31141.2857,114380.6221,265340.1379,484434.7453,48877.7975,123833.3111,233496.3571,388663.1468,3.144,3.144,3.144,3.144,5.554,7.88,3.144,3.144,3.144,3.144,3.144,6.332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
binance,FIL,2,1788469273,1,0.79975,1.250391,1000,1000,59722.40827,201877.97826,423771.47941,922941.29886,95145.13227,252106.17438,617443.48397,999795.193564,0.625,0.625,1.196,1.536,1.765,3.27,0.625,0.625,1.335,1.79,2.458,3.641,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
binance,KITE,2,1788469273,1,0.136985,2.190021,1000,1000,1138.68445,12706.82383,35787.99549,78971.69605,1597.17718,11694.42039,31961.7683,65501.91373,4.446,6.231,9.509,12.435,16.259,23.747,2.413,4.07,7.39,10.449,14.379,24.803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
binance,KAS,2,1788469273,1,0.029905,3.343922,459,907,2688.18499,12372.26979,32202.52242,73292.64242,3202.93504,17599.25678,38038.49034,71701.09927,1.672,2.323,5.846,8.648,12.924,23.439,3.678,5.726,7.306,9.037,11.515,18.921,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
binance,LDO,2,1788469273,1,0.3974,5.032713,1000,1000,6197.0255,45279.1261,128547.148,368104.4512,18172.0121,92823.0844,182942.1679,345923.7456,2.516,2.516,3.339,4.606,7.453,12.111,2.516,2.516,2.516,2.796,3.914,6.768,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
binance,MAGMA,2,1788469273,1,0.3458,3.470214,1000,1000,1279.01709,7844.49931,16020.92165,32873.04415,3628.50458,8580.61671,23044.08437,39268.24815,4.418,5.361,9.057,11.512,18.231,39.356,3.052,3.59,5.615,8.667,15.342,31.588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
binance,ONDO,2,1788469273,1,0.36765,2.719978,1000,1000,55036.26843,238234.33465,560817.30552,1109163.95811,108818.15927,291051.58737,598399.59928,1032143.57836,1.36,1.36,1.36,2.487,3.283,4.763,1.36,1.36,1.36,1.36,1.782,3.161,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
binance,POWER,2,1788469273,1,0.087025,5.745475,883,1000,313.85381,4707.33019,7385.88408,16688.63291,371.78631,1194.04599,5432.35494,34557.33793,7.002,11.521,16.976,19.544,34.939,74.809,8.337,13.644,23.281,32.922,42.807,50.238,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
binance,RIVER,2,1788469273,1,1.3045,7.665772,468,1000,2704.1048,13710.9205,32636.7236,67661.2308,955.782,15807.4622,36872.0268,62638.4031,3.833,3.833,3.833,7.351,10.492,21.745,3.833,4.175,8.569,10.034,12.449,19.732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
binance,RUNE,2,1788469273,1,0.49055,2.038528,578,1000,5403.0076,19714.3516,64912.1531,160938.1825,5532.8467,31768.5269,75872.8933,144784.1471,2.806,2.932,4.886,6.923,10.454,17.43,1.019,1.769,3.413,5.763,8.785,13.393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
binance,TAO,2,1788469273,1,229.415,0.435891,1000,1000,79821.64098,313483.35223,857701.14247,2073113.83268,93594.7564,398869.80329,1037580.52747,1923450.73589,0.218,0.218,0.697,1.414,2.285,3.604,0.218,0.218,0.635,1.217,1.733,2.343,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
binance,USELESS,2,1788469273,1,0.18739,1.067293,1000,1000,9370.40996,34304.91156,72156.97711,171846.18595,5410.70816,37243.59403,71919.9438,185641.75393,2.261,2.926,4.04,5.268,6.843,11.959,2.243,2.958,4.095,6.003,8.567,12.03,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
binance,WIF,2,1788469273,1,0.21465,4.658747,869,1000,18847.0446,63748.40078,186389.38265,381031.10963,9104.27859,46283.56109,132318.31741,304190.16426,2.329,2.329,2.329,2.329,3.082,6.571,2.329,4.431,5.965,6.477,7.153,11.059,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
binance,XMR,2,1788469273,1,523.895,0.190878,1000,1000,15569.66191,80907.72954,278021.89655,801479.76701,14259.56776,54701.87857,170826.33879,490303.37265,0.095,1.37,2.571,3.684,5.203,8.369,0.095,0.095,1.157,3.243,5.72,8.567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
binance,ZEC,2,1788469273,1,956.405,0.104558,1000,1000,263140.71606,1007516.9696,2179889.59455,4743069.96484,285307.93387,922559.08616,2477370.73105,4188924.11261,0.052,0.052,0.052,0.052,0.052,0.517,0.052,0.052,0.328,0.615,0.917,1.546,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
binance,ZEN,2,1788469273,1,5.9585,1.678275,1000,1000,3784.5542,20023.4394,77083.0878,198533.0539,6036.4875,39855.2755,100813.9149,255873.9396,2.924,4.197,5.921,7.983,10.777,17.724,3.36,4.308,5.941,7.491,9.027,13.243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
binance,UAI,2,1788469273,1,0.34495,2.898971,1000,1000,1245.3263,9100.1211,17351.333,67383.5898,1119.7098,9806.094,20880.6729,39058.9339,2.958,4.548,7.7,11.416,17.832,36.1,4.867,6.057,9.163,12.112,16.646,31.76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
binance,ZRO,2,1788469273,1,1.11055,4.502274,1000,1000,8950.27727,39557.47436,88685.29269,168840.48602,3670.89275,24222.49176,56983.40151,93866.52626,2.283,3.208,4.983,6.372,7.977,13.031,2.841,4.248,6.567,8.594,12.133,17.218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,W10_20u_us,us,
